User_Name,isVerified,DateOfReview,Rating,Review,hasProfanity
Claudia M,False,2019-08-15,0.5,This movie is absurdly bad.,False
Cheryl,True,2019-08-15,3.0,Very predictable to the t. No surprises or originality. This is my opinion but I literally paid to go watch what I exactly knew would happen with my 7 year old except in a computer image,False
Lewis D,False,2019-08-15,3.5,So many goosebumps but just think beyonce was in the film for star power pull and didn't enjoy her reimagining of the songs unf,False
Jake T,False,2019-08-15,3.0,OK. Would not pay to see it again.,False
,False,2019-08-15,4.0,Was breathtaking performance from everyone And the music was magic ,False
Michael,True,2019-08-15,5.0,A fantastic movie for the entire family! Lion King Roars with great music and great laughs!,False
Miguelito,True,2019-08-15,5.0,Amazing life-like graphics 👍🏼👍🏼👍🏼,False
kris,True,2019-08-15,2.0,"Meh.... In my opinion it was disappointing. I didn't care for some of the voices they chose for characters, but most importantly I felt like the music lost it's ooomph. That was one of the great things about the original was the music and this version just didn't deliver. Most of the songs are the same, they just don't draw out the emotional response like the original.",False
Mary K,True,2019-08-15,4.0,"Beautiful scenery, music, and animation!",False
,False,2019-08-15,2.5,I loved the way it looked but they took out the comedy almost completely this made it boring,False
LSTW,True,2019-08-15,3.0,"I thought the voice of Samba was very weak for a king. 
Thought it could of been shorter or more of him growing up.
Didn't really seem to kept the children interest.",False
Mashka,False,2019-08-15,3.5,The visual was amazing but the script and the performance didnt move me emotionally. It was missing an oomph that was desperately needed.,False
Klaudine,True,2019-08-15,4.0,love it how they use the real animals to tell the story,False
Tejas,True,2019-08-15,3.0,I was expecting bit more from this movie. If i compare it with mowgli this movie was slow for me and not much excitement.,False
Danielle,False,2019-08-15,5.0,I loved that they kept it to the original story line,False
Mrs Cain,True,2019-08-15,5.0,Loved it!! Took me back to my childhood memories!,False
,False,2019-08-15,3.0,"So, If you liked the original version then you will like the remake. It's literally the same. As I did like the original I do like this version as well. Good time no alcohol required. ",False
Alexis H,False,2019-08-15,1.0,"A bore to sit through. Completely lacks emotion and heart that made the first great. The whole time I was thinking to myself, ""Why am I watching cgi animals instead of real people?"" There was absolutely no reason to remake this movie as they changed nothing save for a few lines, a new song, and new animation style (which the realism of completely hinders the emotion of the story.) If they wanted a remake so bad, the beloved stage musical should have been looked to for pointers. I left this movie supremely annoyed at Disney for all these cash grab remakes.",False
Tesfa W,True,2019-08-15,5.0,"I had the pleasure of seeing the original, the live play and this refreshed 2.0. Excellent hands down pretty much the original but updated.",False
,False,2019-08-15,5.0,I feel like the critics are comparing the movie to the original and the movie should be reviewed like it was an original movie. Great Movie,False
Aaron C,True,2019-08-15,4.5,Great story to begin with. Wonderful example of evolution of animation technology.,False
jorge M,False,2019-08-15,5.0,like the live view technology,False
Stephen H,True,2019-08-15,4.5,Cinematography was incredible. Voices were spectacular. Story is one the best ever. An absolute must see for everyone of all ages.,False
Netti,True,2019-08-15,5.0,I really enjoyed the realistic animation with the amazing attention to details.,False
Jay L,True,2019-08-15,2.5,"Disney's attempt to rewrite history fails in comparison to the original. This visually stunning remake lacked the heart and soul of orginal. The visual characters lacked emotional expression at key moments and through out the film they did blink. While that seems like a little thing, if Disney is going to make live action films include the live action. And then there's Beyonce...",False
Lametria,True,2019-08-15,5.0,Loved it. Go see this!,False
Claudia,True,2019-08-15,5.0,It was awesome. Loved the animation and the music was spectacular.,False
cody,True,2019-08-15,2.5,"The story and the quality are not very bad and I love the story of how’s it play. However, I feel like the story is more rush than explain like everything didn’t show Mufasa returning in a more spiritual cloud form and didn’t make it more better than the original it was more like a short film than a movie. Also, it should have more about how Simba exile himself and the courageous showed returning.",False
gatman,True,2019-08-15,4.0,"Excellent remake of the original, but with all the bells and whistles we've come to expect from Disney's latest live action renditions of their classic animated features. All the songs. All the characters. Some new singer/songwriters adding their voices to the beloved pieces from the original. All in all, quite satisfying and family friendly!!",False
jakob h,False,2019-08-15,3.5,abit slow but i like it,False
Cheryl L,False,2019-08-15,4.0,This was a super cute movie,False
Frei F,False,2019-08-15,2.5,"If you are a fan of the original you will like this movie, it is nearly an exact copy. Bringing back James Earl Jones as Mufasa really took me back. Also thought Seth Rogen as Pumba was a good call. As it is nearly a shot for shot remake it does end up feeling a bit hollow at times and doesn't pack the punch of the original probably because I've seen it all before and was prepared for the emotional scenes. A good movie but if you've seen the original you can pass on it. ",False
Paul,True,2019-08-15,5.0,Computer graphics were great,False
Kelly  G,False,2019-08-15,5.0,I love loin king my favorite  kids movies  I would watch it again,False
Loz,True,2019-08-15,5.0,"Great storyline, Funny, great choice of characters who played the parts, we loved it.",False
Ann Marie P,True,2019-08-15,4.0,I liked the original Disney movie better.,False
Roberta R,True,2019-08-15,5.0,Different than the animated version. Thought it might be a little scary for very young children. under 5 maybe.,False
louis t,True,2019-08-15,1.0,"Disney most often gets it right. This is the rare, most part...this was terrible.",False
karen,True,2019-08-15,3.0,Too dark and gloomy. Especially for children viewing,False
vicky c,True,2019-08-15,5.0,My friend and I truly enjoyed this movie. I will be buying this movie and adding it to my collection.,False
Gail R,True,2019-08-15,2.0,"Very dark, no spirit to it",False
Jess Rothstein,False,2019-08-15,5.0,I loved it! It was true to the original.,False
moviegoer2020,True,2019-08-15,4.0,It didn't stick to the original script. images of animals could have been better.,False
Jan F,True,2019-08-15,2.0,The animation was great but it wasnt engaging emotional. It seemed long,False
Wendy,True,2019-08-15,5.0,It was a visually stunning movie!  The music was beautiful and the animals looked so real.  Would definitely see again and recommend it.,False
